match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.066666666666666,1,4,16,0,0,1,2,0,0,1,1,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127,5.716,1,115.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.4,1,4,17,0,0,1,2,15,0,1,1,1,7,10,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.512,9.942,3,116.0,W,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,9.833333333333334,1,4,18,0,0,1,2,30,0,1,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017,4.509,1,111.0,W,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,10.2,1,4,19,0,0,1,2,40,0,1,1,2,8,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.995,8.466,2,104.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,10.616666666666667,1,4,20,0,0,1,2,40,15,1,1,1,9,11,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.046,46.277,13,124.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,11.466666666666667,1,5,21,0,0,2,2,0,0,2,1,2,9,12,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.266,15.603,5,113.0,W,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,11.85,1,5,22,0,0,2,2,0,15,2,2,1,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.136,15.074,4,106.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,12.4,1,5,23,0,0,2,2,15,15,2,2,1,11,12,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.153,11.442,4,103.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.066666666666666,1,5,24,0,0,2,2,30,15,2,1,2,11,13,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.728,10.783,3,124.0,W,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.483333333333333,1,5,25,0,0,2,2,30,30,2,1,2,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013,4.482,1,119.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,13.783333333333333,1,5,26,0,0,2,2,30,40,2,1,2,11,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.876,15.237,3,126.0,W,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,15.5,1,6,27,0,0,2,3,0,0,1,2,1,12,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.631,12.104,3,89.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,16.2,1,6,28,0,0,2,3,15,0,1,2,1,13,15,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.223,35.455,9,89.0,W,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,17.1,1,6,29,0,0,2,3,30,0,1,2,1,14,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.118,9.176,1,89.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,17.7,1,6,30,0,0,2,3,40,0,1,1,1,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.203,7.884,1,110.0,W,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,18.233333333333334,1,7,31,0,0,3,3,0,0,2,2,2,15,16,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.701,46.853,13,92.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,19.116666666666667,1,7,32,0,0,3,3,0,15,2,2,2,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,3.66,1,88.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,19.6,1,7,33,0,0,3,3,0,30,2,1,1,16,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.805,10.567,2,127.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,20.05,1,7,34,0,0,3,3,15,30,2,1,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35.948,28.273,7,118.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,20.55,1,7,35,0,0,3,3,15,40,2,1,2,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.327,2.835,1,130.0,C,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,22.683333333333334,1,8,36,0,0,3,4,0,0,1,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,4.699,1,101.0,BW,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,23.016666666666666,1,8,37,0,0,3,4,15,0,1,1,1,18,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.127,9.493,3,100.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,23.4,1,8,38,0,0,3,4,30,0,1,2,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406,3.946,1,95.0,B,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,23.916666666666668,1,8,39,0,0,3,4,40,0,1,1,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.014,6.034,1,110.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,25.366666666666667,1,9,40,0,0,4,4,0,0,2,1,2,20,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,0.438,1,128.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,26.1,1,9,41,0,0,4,4,0,15,2,1,1,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.005,31.819,4,120.0,W,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,26.633333333333333,1,9,42,0,0,4,4,15,15,2,2,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.178,4.38,1,93.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,27.416666666666668,1,9,43,0,0,4,4,15,30,2,1,2,21,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0.947,1,118.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,27.666666666666668,1,9,44,0,0,4,4,15,40,2,1,2,21,23,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.918,12.846,3,123.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,29.383333333333333,1,10,45,0,0,4,5,0,0,1,1,2,21,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.246,5.553,2,110.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,29.75,1,10,46,0,0,4,5,0,15,1,1,1,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712,5.195,1,114.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,30.166666666666668,1,10,47,0,0,4,5,15,15,1,2,1,23,24,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,45.61,41.164,11,92.0,B,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,31.15,1,10,48,0,0,4,5,30,15,1,1,1,24,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.868,14.641,3,106.0,W,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,31.65,1,10,49,0,0,4,5,40,15,1,2,2,24,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.863,3.218,0,,BW,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,32.233333333333334,1,10,50,0,0,4,5,40,30,1,2,2,24,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.395,1.778,0,,C,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,32.85,1,10,51,0,0,4,5,40,40,1,1,2,24,27,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,68.407,63.676,16,113.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,33.833333333333336,1,10,52,0,0,4,5,40,AD,1,1,1,25,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.89,1.049,1,122.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,34.3,1,10,53,0,0,4,5,40,40,1,2,2,25,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.377,31.823,10,89.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,35.21666666666667,1,10,54,0,0,4,5,40,AD,1,1,1,26,28,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,20.826,23.442,5,119.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,36.15,1,10,55,0,0,4,5,40,40,1,2,1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977,5.097,1,104.0,BW,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,36.88333333333333,1,10,56,0,0,4,5,AD,40,1,1,1,28,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601,4.872,1,126.0,W,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,37.416666666666664,1,11,57,0,0,5,5,0,0,2,1,2,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.924,2.363,1,121.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,37.7,1,11,58,0,0,5,5,0,15,2,1,1,29,29,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.824,22.479,8,118.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,38.2,1,11,59,0,0,5,5,15,15,2,2,2,29,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.677,6.583,1,94.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,38.71666666666667,1,11,60,0,0,5,5,15,30,2,2,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.756,6.845,1,91.0,B,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,39.43333333333333,1,11,61,0,0,5,5,15,40,2,1,1,30,31,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.196,27.1,8,111.0,BW,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,39.983333333333334,1,11,62,0,0,5,5,30,40,2,2,2,30,32,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.711,10.761,3,84.0,BW,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,41.81666666666667,1,12,63,0,0,5,6,0,0,1,2,2,30,33,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.109,21.874,6,84.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,42.55,1,12,64,0,0,5,6,0,15,1,2,1,31,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.726,9.195,3,78.0,B,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,43.9,1,12,65,0,0,5,6,15,15,1,2,1,32,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.239,28.335,9,84.0,B,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,44.68333333333333,1,12,66,0,0,5,6,30,15,1,2,2,32,34,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.194,1.874,0,,BC,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,45.4,1,12,67,0,0,5,6,30,30,1,1,1,33,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.551,12.786,3,111.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,45.9,1,12,68,0,0,5,6,40,30,1,1,1,34,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.537,5.776,1,114.0,W,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,46.38333333333333,1,13,69,0,0,6,6,0,0,2,2,2,34,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.061,7.553,1,96.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,47.03333333333333,1,13,70,0,0,6,6,0,1,1,1,1,35,35,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.66,18.06,5,117.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,47.583333333333336,1,13,71,0,0,6,6,1,1,1,2,2,35,36,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.906,24.309,6,80.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,48.38333333333333,1,13,72,0,0,6,6,1,2,2,2,2,35,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.229,4.4,1,91.0,B,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,48.95,1,13,73,0,0,6,6,1,3,2,1,2,35,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.083,2.574,1,130.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,49.35,1,13,74,0,0,6,6,1,4,1,2,2,35,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.188,31.943,8,86.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,50.5,1,13,75,0,0,6,6,1,5,1,1,2,35,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.809,13.593,2,110.0,BW,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,50.95,1,13,76,0,0,6,6,1,6,2,2,1,36,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.826,5.783,2,84.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,51.93333333333333,1,13,77,0,0,6,6,2,6,2,2,1,37,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.39,8.806,2,91.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,52.61666666666667,1,13,78,0,0,6,6,3,6,1,1,1,38,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.246,10.528,3,117.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,53.083333333333336,1,13,79,0,0,6,6,4,6,1,1,2,38,41,2,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.788,18.096,4,123.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,55.71666666666667,2,1,80,0,1,0,0,0,0,1,1,1,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371,2.006,1,122.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,56.016666666666666,2,1,81,0,1,0,0,15,0,1,2,1,40,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.452,15.289,3,92.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,56.61666666666667,2,1,82,0,1,0,0,30,0,1,2,2,40,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.445,6.159,0,,BC,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,57.15,2,1,83,0,1,0,0,30,15,1,1,2,40,43,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.334,17.041,4,102.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,57.666666666666664,2,1,84,0,1,0,0,30,30,1,1,1,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,5.478,1,123.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,58.016666666666666,2,1,85,0,1,0,0,40,30,1,1,2,41,44,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.249,29.909,8,100.0,BC,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,58.6,2,1,86,0,1,0,0,40,40,1,1,1,42,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.125,18.839,5,111.0,W,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,59.13333333333333,2,1,87,0,1,0,0,AD,40,1,1,1,43,44,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.521,31.664,3,103.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,60.3,2,2,88,0,1,1,0,0,0,2,1,2,43,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0.608,1,129.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,60.53333333333333,2,2,89,0,1,1,0,0,15,2,2,1,44,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.978,0.83,0,,W,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,61.016666666666666,2,2,90,0,1,1,0,15,15,2,1,1,45,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.957,19.823,6,102.0,W,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,61.55,2,2,91,0,1,1,0,30,15,2,1,2,45,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.654,18.78,3,116.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,62.016666666666666,2,2,92,0,1,1,0,30,30,2,1,2,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.975,5.118,1,117.0,W,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,62.31666666666667,2,2,93,0,1,1,0,30,40,2,1,2,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112,3.521,1,122.0,BW,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,63.333333333333336,2,3,94,0,1,1,1,0,0,1,1,1,46,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877,1.074,1,117.0,C,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,63.666666666666664,2,3,95,0,1,1,1,15,0,1,2,2,46,49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.013,2.986,0,,,,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,64.5,2,3,96,0,1,1,1,15,15,1,2,2,46,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35.173,31.73,8,99.0,BC,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,65.38333333333334,2,3,97,0,1,1,1,15,30,1,2,2,46,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.803,1.728,0,,B,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,66.08333333333333,2,3,98,0,1,1,1,15,40,1,1,2,46,52,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,14.481,20.548,4,117.0,C,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,67.7,2,4,99,0,1,1,2,0,0,2,1,2,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916,4.75,1,109.0,B,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,68.21666666666667,2,4,100,0,1,1,2,0,15,2,2,2,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,4.513,1,90.0,BW,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,68.66666666666667,2,4,101,0,1,1,2,0,30,2,2,2,46,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.487,9.277,1,90.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,69.21666666666667,2,4,102,0,1,1,2,0,40,2,1,2,46,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.124,4.797,1,119.0,W,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,69.75,2,5,103,0,1,1,3,0,0,1,1,1,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.353,5.034,1,107.0,W,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,70.05,2,5,104,0,1,1,3,15,0,1,1,1,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993,3.365,1,91.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,70.35,2,5,105,0,1,1,3,30,0,1,1,1,49,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.644,29.411,7,110.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,70.95,2,5,106,0,1,1,3,40,0,1,1,1,50,56,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.484,10.703,3,109.0,BW,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,72.5,2,6,107,0,1,2,3,0,0,2,2,1,51,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.742,2.409,0,,W,CTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,72.95,2,6,108,0,1,2,3,15,0,2,1,2,51,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303,0.892,1,125.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,73.25,2,6,109,0,1,2,3,15,15,2,2,2,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.954,7.515,1,95.0,C,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,73.75,2,6,110,0,1,2,3,15,30,2,1,2,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.974,5.604,1,124.0,BW,CTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,74.05,2,6,111,0,1,2,3,15,40,2,1,1,52,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.013,8.242,2,130.0,C,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,74.43333333333334,2,6,112,0,1,2,3,30,40,2,1,2,52,60,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.138,5.852,1,128.0,BW,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,74.96666666666667,2,7,113,0,1,2,4,0,0,1,1,1,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.502,5.049,1,114.0,BC,CTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,75.26666666666667,2,7,114,0,1,2,4,15,0,1,2,1,54,60,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.337,23.725,7,90.0,B,NCTL,ND
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,76.21666666666667,2,7,115,0,1,2,4,30,0,1,1,1,55,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.737,1,118.0,C,NCTL,
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,76.55,2,7,116,0,1,2,4,40,0,1,1,1,56,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381,3.948,1,111.0,BW,NCTL,D
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,78.06666666666666,2,8,117,0,1,3,4,0,0,2,1,1,57,60,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.531,20.4,6,124.0,BC,NCTL,ND
